
### Skeleton (220)
FJ2445   FMA68232   airway     Left lateral basal segmental bronchial tree
FJ2532   FMA68232   airway     Left lateral basal segmental bronchial tree
FJ2533   FMA68232   airway     Left lateral basal segmental bronchial tree
FJ2534   FMA68232   airway     Left lateral basal segmental bronchial tree
FJ2556   FMA59513   airway     Left lateral nasal cartilage
FJ2450   FMA7396    airway     Left main bronchus
FJ2555   FMA59506   airway     Left major alar cartilage
FJ2442   FMA68230   airway     Left medial basal segmental bronchial tree
FJ2537   FMA68230   airway     Left medial basal segmental bronchial tree
FJ2446   FMA68233   airway     Left posterior basal segmental bronchial tree
FJ2527   FMA68233   airway     Left posterior basal segmental bronchial tree
FJ2528   FMA68233   airway     Left posterior basal segmental bronchial tree
FJ2529   FMA68233   airway     Left posterior basal segmental bronchial tree
FJ2530   FMA68233   airway     Left posterior basal segmental bronchial tree
FJ2531   FMA68233   airway     Left posterior basal segmental bronchial tree
FJ2447   FMA68225   airway     Left posterior segmental bronchial tree
FJ2465   FMA68225   airway     Left posterior segmental bronchial tree
FJ2466   FMA68225   airway     Left posterior segmental bronchial tree
FJ2448   FMA68228   airway     Left superior segmental bronchial tree
FJ2479   FMA68228   airway     Left superior segmental bronchial tree
FJ2480   FMA68228   airway     Left superior segmental bronchial tree
FJ2482   FMA68228   airway     Left superior segmental bronchial tree
FJ2483   FMA68228   airway     Left superior segmental bronchial tree
FJ2484   FMA68228   airway     Left superior segmental bronchial tree
FJ2485   FMA68228   airway     Left superior segmental bronchial tree
FJ2786   FMA55134   airway     Left thyrohyoid membrane
FJ2787   FMA55246   airway     Left vocal ligament
FJ2451   FMA68214   airway     Medial segmental bronchial tree
FJ2506   FMA68214   airway     Medial segmental bronchial tree
FJ2507   FMA68214   airway     Medial segmental bronchial tree
FJ2508   FMA68214   airway     Medial segmental bronchial tree
FJ2789   FMA55237   airway     Median cricothyroid ligament
FJ2452   FMA68321   airway     Right anterior basal segmental bronchial tree
FJ2493   FMA68321   airway     Right anterior basal segmental bronchial tree
FJ2494   FMA68321   airway     Right anterior basal segmental bronchial tree
FJ2453   FMA68212   airway     Right anterior segmental bronchial tree
FJ2509   FMA68212   airway     Right anterior segmental bronchial tree
FJ2510   FMA68212   airway     Right anterior segmental bronchial tree
FJ2511   FMA68212   airway     Right anterior segmental bronchial tree
FJ2512   FMA68212   airway     Right anterior segmental bronchial tree
FJ2513   FMA68212   airway     Right anterior segmental bronchial tree
FJ2514   FMA68212   airway     Right anterior segmental bronchial tree
FJ2454   FMA68211   airway     Right apical segmental bronchial tree
FJ2520   FMA68211   airway     Right apical segmental bronchial tree
FJ2521   FMA68211   airway     Right apical segmental bronchial tree
FJ2522   FMA68211   airway     Right apical segmental bronchial tree
FJ2523   FMA68211   airway     Right apical segmental bronchial tree
FJ2524   FMA68211   airway     Right apical segmental bronchial tree
FJ2525   FMA68211   airway     Right apical segmental bronchial tree
FJ2526   FMA68211   airway     Right apical segmental bronchial tree
FJ2792   FMA55113   airway     Right arytenoid cartilage
FJ2794   FMA55251   airway     Right conus elasticus
FJ2793   FMA55115   airway     Right corniculate cartilage
FJ2795   FMA55117   airway     Right cuneiform cartilage
FJ2455   FMA68220   airway     Right lateral basal segmental bronchial tree
FJ2490   FMA68220   airway     Right lateral basal segmental bronchial tree
FJ2491   FMA68220   airway     Right lateral basal segmental bronchial tree
FJ2492   FMA68220   airway     Right lateral basal segmental bronchial tree
FJ2558   FMA59512   airway     Right lateral nasal cartilage
FJ2539   FMA68418   airway     Right main bronchus proper
FJ2554   FMA59505   airway     Right major alar cartilage
FJ2456   FMA68218   airway     Right medial basal segmental bronchial tree
FJ2488   FMA68218   airway     Right medial basal segmental bronchial tree
FJ2457   FMA68221   airway     Right posterior basal segmental bronchial tree
FJ2470   FMA68221   airway     Right posterior basal segmental bronchial tree
FJ2481   FMA68221   airway     Right posterior basal segmental bronchial tree
FJ2486   FMA68221   airway     Right posterior basal segmental bronchial tree
FJ2487   FMA68221   airway     Right posterior basal segmental bronchial tree
FJ2489   FMA68221   airway     Right posterior basal segmental bronchial tree
FJ2458   FMA68213   airway     Right posterior segmental bronchial tree
FJ2515   FMA68213   airway     Right posterior segmental bronchial tree
FJ2516   FMA68213   airway     Right posterior segmental bronchial tree
FJ2517   FMA68213   airway     Right posterior segmental bronchial tree
FJ2518   FMA68213   airway     Right posterior segmental bronchial tree
FJ2519   FMA68213   airway     Right posterior segmental bronchial tree
FJ2459   FMA68216   airway     Right superior segmental bronchial tree
FJ2495   FMA68216   airway     Right superior segmental bronchial tree
FJ2496   FMA68216   airway     Right superior segmental bronchial tree
FJ2497   FMA68216   airway     Right superior segmental bronchial tree
FJ2498   FMA68216   airway     Right superior segmental bronchial tree
FJ2499   FMA68216   airway     Right superior segmental bronchial tree
FJ2500   FMA68216   airway     Right superior segmental bronchial tree
FJ2501   FMA68216   airway     Right superior segmental bronchial tree
FJ2502   FMA68216   airway     Right superior segmental bronchial tree
FJ2804   FMA55133   airway     Right thyrohyoid membrane
FJ2805   FMA55245   airway     Right vocal ligament
FJ2557   FMA59503   airway     Septal nasal cartilage
FJ2476   FMA68226   airway     Superior lingular bronchial tree
FJ2477   FMA68226   airway     Superior lingular bronchial tree
FJ2478   FMA68226   airway     Superior lingular bronchial tree
FJ2540   FMA68226   airway     Superior lingular bronchial tree
FJ2807   FMA55230   airway     Thyro-epiglottic ligament
FJ2808   FMA55099   airway     Thyroid cartilage
FJ2541   FMA7394    airway     Trachea

### Digestive (109)
FJ3072   FMA71868   alimentary Anterior inferior tributary of right hepatic biliary tree
FJ3071   FMA71867   alimentary Anterior superior tributary of right hepatic biliary tree
FJ2565   FMA14542   alimentary Appendix
FJ2566   FMA14545   alimentary Ascending colon
FJ2816   FMA13365   alimentary Caudate lobe of liver
FJ1883   FMA71889   alimentary Caudate lobe tributary of left hepatic biliary tree
FJ3079   FMA14668   alimentary Common hepatic duct
FJ3080   FMA14539   alimentary Cystic duct
FJ2567   FMA14547   alimentary Descending colon
FJ2587   FMA14966   alimentary Distal part of ileum
FJ2588   FMA14966   alimentary Distal part of ileum
FJ2589   FMA14966   alimentary Distal part of ileum
FJ2590   FMA14966   alimentary Distal part of ileum
FJ2591   FMA14966   alimentary Distal part of ileum
FJ2592   FMA14966   alimentary Distal part of ileum
FJ2593   FMA14966   alimentary Distal part of ileum
FJ2594   FMA14966   alimentary Distal part of ileum
FJ2595   FMA14966   alimentary Distal part of ileum
FJ2597   FMA14966   alimentary Distal part of ileum
FJ2598   FMA14966   alimentary Distal part of ileum
FJ2611   FMA16983   alimentary Distal part of jejunum
FJ2612   FMA16983   alimentary Distal part of jejunum
FJ2613   FMA16983   alimentary Distal part of jejunum
FJ2614   FMA16983   alimentary Distal part of jejunum
FJ2615   FMA16983   alimentary Distal part of jejunum
FJ2616   FMA16983   alimentary Distal part of jejunum
FJ2618   FMA16983   alimentary Distal part of jejunum
FJ2619   FMA16983   alimentary Distal part of jejunum
FJ2620   FMA16983   alimentary Distal part of jejunum
FJ2621   FMA16983   alimentary Distal part of jejunum
FJ2573   FMA7206    alimentary Duodenum
FJ2563   FMA7131    alimentary Esophagus
FJ2817   FMA7202    alimentary Gallbladder
FJ1253   FMA59764   alimentary Gingiva of lower jaw
FJ1252   FMA59763   alimentary Gingiva of upper jaw
FJ2818   FMA15739   alimentary Hepatovenous segment II
FJ2819   FMA15741   alimentary Hepatovenous segment III
FJ2820   FMA15742   alimentary Hepatovenous segment IV
FJ1858   FMA15747   alimentary Hepatovenous segment IX
FJ2821   FMA15743   alimentary Hepatovenous segment V
FJ2822   FMA15744   alimentary Hepatovenous segment VI
FJ2409   FMA15745   alimentary Hepatovenous segment VII
FJ2823   FMA15746   alimentary Hepatovenous segment VIII
FJ2824   FMA15746   alimentary Hepatovenous segment VIII
FJ2599   FMA11338   alimentary Ileocecal junction
FJ3089   FMA71888   alimentary Lateral inferior tributary of left hepatic biliary tree
FJ3088   FMA71887   alimentary Lateral superior tributary of left hepatic biliary tree
FJ3090   FMA71887   alimentary Lateral superior tributary of left hepatic biliary tree
FJ3094   FMA76903   alimentary Left duct of caudate lobe of liver
FJ3096   FMA14670   alimentary Left hepatic duct
FJ2765   FMA59805   alimentary Left sublingual gland
FJ2766   FMA59803   alimentary Left submandibular gland
FJ2814   FMA59816   alimentary Lip
FJ3103   FMA71886   alimentary Medial inferior tributary of left hepatic biliary tree
FJ3104   FMA71885   alimentary Medial superior tributary of left hepatic biliary tree
FJ3105   FMA71885   alimentary Medial superior tributary of left hepatic biliary tree
FJ3396   FMA14643   alimentary Mesentery of small intestine
FJ3397   FMA16549   alimentary Mesoappendix
FJ2576   FMA14965   alimentary Middle part of ileum
FJ2577   FMA14965   alimentary Middle part of ileum
FJ2578   FMA14965   alimentary Middle part of ileum
FJ2579   FMA14965   alimentary Middle part of ileum
FJ2580   FMA14965   alimentary Middle part of ileum
FJ2581   FMA14965   alimentary Middle part of ileum
FJ2582   FMA14965   alimentary Middle part of ileum
FJ2583   FMA14965   alimentary Middle part of ileum
FJ2584   FMA14965   alimentary Middle part of ileum
FJ2586   FMA14965   alimentary Middle part of ileum
FJ2607   FMA16982   alimentary Middle part of jejunum
FJ2608   FMA16982   alimentary Middle part of jejunum
FJ2609   FMA16982   alimentary Middle part of jejunum
FJ2610   FMA16982   alimentary Middle part of jejunum
FJ2628   FMA16982   alimentary Middle part of jejunum
FJ1895   FMA7198    alimentary Pancreas
FJ1896   FMA10419   alimentary Pancreatic duct
FJ2630   FMA63103   alimentary Pancreatic duct tree
FJ2629   FMA63120   alimentary Parenchyma of pancreas
FJ3108   FMA71870   alimentary Posterior inferior tributary of right hepatic biliary tree
FJ3109   FMA71869   alimentary Posterior superior tributary of right hepatic biliary tree
FJ3110   FMA71869   alimentary Posterior superior tributary of right hepatic biliary tree
FJ2574   FMA14964   alimentary Proximal part of ileum
FJ2575   FMA14964   alimentary Proximal part of ileum
FJ2585   FMA14964   alimentary Proximal part of ileum
FJ2596   FMA14964   alimentary Proximal part of ileum
FJ2600   FMA14964   alimentary Proximal part of ileum
FJ2601   FMA14964   alimentary Proximal part of ileum
FJ2602   FMA14964   alimentary Proximal part of ileum
FJ2603   FMA14964   alimentary Proximal part of ileum
FJ2604   FMA14964   alimentary Proximal part of ileum
FJ2605   FMA14964   alimentary Proximal part of ileum
FJ2606   FMA16981   alimentary Proximal part of jejunum
FJ2617   FMA16981   alimentary Proximal part of jejunum
FJ2622   FMA16981   alimentary Proximal part of jejunum
FJ2623   FMA16981   alimentary Proximal part of jejunum
FJ2624   FMA16981   alimentary Proximal part of jejunum
FJ2625   FMA16981   alimentary Proximal part of jejunum
FJ2626   FMA16981   alimentary Proximal part of jejunum
FJ2627   FMA16981   alimentary Proximal part of jejunum
FJ2571   FMA14544   alimentary Rectum
FJ3123   FMA14669   alimentary Right hepatic duct
FJ2767   FMA59804   alimentary Right sublingual gland
FJ2768   FMA59802   alimentary Right submandibular gland
FJ2564   FMA7148    alimentary Stomach
FJ2568   FMA15044   alimentary Taenia libera
FJ2569   FMA15042   alimentary Taenia mesocolica
FJ2570   FMA15043   alimentary Taenia omentalis
FJ2761   FMA54640   alimentary Tongue
FJ2572   FMA14546   alimentary Transverse colon
FJ3398   FMA14647   alimentary Transverse mesocolon

### Urinary (6)
FJ3145   FMA7205    urinary    Left kidney
FJ3144   FMA15572   urinary    Left ureter
FJ3147   FMA7204    urinary    Right kidney
FJ3146   FMA15571   urinary    Right ureter
FJ3148   FMA19667   urinary    Urethra
FJ3149   FMA15900   urinary    Urinary bladder

### Reproductive (12)
FJ3132   FMA19618   genital    Corpus cavernosum of penis
FJ3133   FMA19617   genital    Corpus spongiosum of penis
FJ3134   FMA18247   genital    Glans penis
FJ3135   FMA19236   genital    Left deferent duct
FJ3136   FMA18257   genital    Left epididymis
FJ3137   FMA19388   genital    Left seminal vesicle
FJ3138   FMA7212    genital    Left testis
FJ3139   FMA9600    genital    Prostate
FJ3140   FMA19235   genital    Right deferent duct
FJ3141   FMA18256   genital    Right epididymis
FJ3143   FMA19387   genital    Right seminal vesicle
FJ3142   FMA7211    genital    Right testis

### Endocrine (3)
FJ3129   FMA15630   gland      Left adrenal gland
FJ1796   FMA13889   gland      Pituitary gland
FJ3130   FMA15629   gland      Right adrenal gland

### Lymphatic & immune (3)
FJ3150   FMA71195   lymphoid   Left lobe of thymus
FJ3151   FMA71194   lymphoid   Right lobe of thymus
FJ2561   FMA7196    lymphoid   Spleen

### Skin (4)
FJ2812   FMA54237   integument Eyebrow
FJ2813   FMA54241   integument Hair of head
FJ2815   FMA54319   integument Pubic hair
FJ2810   FMA7163    integument Skin
